Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
Oso,Gris,xotreiseD,Omnívoro,,4.715674718,41.0,Animal_1571,
xDelfín,Negro,onaécOx,xorovínraC,323.2831844,1.159324012,,Animal_1572,
Burro,ojoR,ogaL,xCarnívoro,,,6.0,x3751_laminA,
xajevO,Blanco,ogaL,Carnívoro,,0.199065849,,Animal_1574x,
Pingüino,Blanco,Río,Herbívoro,11.18602908,3.386724106,99.0,Animal_1575x,
Tortuga,Gris,Desierto,Carnívoro,,2.399483163,4.0,Animal_1576x,
Canguro,Gris,Río,Herbívoro,,1.799124352,93.0,Animal_1577,
Jirafa,Azul,Selva,Carnívoro,161.1467837,,10.0,Animal_1578,
xorugnaC,Marrón,Río,Herbívoro,126.8741641,,51.0,Animal_1579,2021-02-13
Serpiente,Azul,Montaña,Carnívoro,267.1263004,0.209278354,93.0,0851_laminA,
xomatópopiH,Azul,Sabanax,Omnívoro,412.0770732,,,Animal_1581,2024-07-24
Canguro,Rojo,Lago,Omnívoro,,1.902377899,2.570292298,2851_laminA,
Serpiente,ocnalB,Río,Herbívoro,471.5673341,2.136738907,8.0,x3851_laminA,
Delfín,Rojo,Lago,Herbívorox,397.7413677,4.176999622,81.0,4851_laminA,
xnífleD,ojoR,Bosque,Carnívoro,91.44387752,,83.0,Animal_1585,
ajevO,Negro,Desierto,xxorovínraC,,4.720939172,63.0,6851_laminA,
Cabra,Blanco,Río,orovínmO,,0.980205749,33.0,Animal_1587,
Rinoceronte,Marrónx,Sabana,Carnívoro,201.7450444,3.347339875,15.0,Animal_1588,
Canguro,Verde,Montaña,Herbívoro,391.8617561,2.70873495,31.0,Animal_1589,
Jirafa,Grisx,Selva,Herbívoro,481.4296192,0.840598643,21.0,Animal_1590x,
Perro,Gris,Lago,xorovíbreH,,1.691277984,3.0,x1951_laminA,2020-09-20
Zorro,Marrón,Desierto,orovíbreH,,4.190512614,,Animal_1592,
xodreC,Rojo,Océano,Herbívoro,241.8067823,3.832845749,,Animal_1593,
xanellaB,Azulx,anabaS,Omnívoro,188.7795967,,,Animal_1594x,
Águila,Negro,onaécO,Omnívoro,,,59.0,5951_laminA,
xacaV,Rojo,Sabana,xHerbívoro,27.64150596,0.402233452,16.0,6951_laminAx,2020-04-24
xnórubiT,Gris,anabaS,xorovínraC,343.0837717,2.301095381,,Animal_1597,
Águila,Amarillo,Montaña,Herbívoro,218.6709941,1.556775374,,Animal_1598,
Cerdo,Azulx,añatnoM,xorovínmO,98.20210752,0.521271303,59.0,Animal_1599x,
odreC,sirG,Montañax,Herbívoro,,4.232328539,,Animal_1600,
Cabra,Amarillo,Río,Omnívoroxx,400.5423583,3.61823043,85.0,Animal_1601,
xorugnaC,Rojo,euqsoBx,orovínmO,,4.723804986,11.49311265,Animal_1602,
xorroZ,Marrón,Sabana,Herbívoro,149.9268799,,92.03175906,Animal_1603,
xarbaC,nórraMx,xotreiseD,Herbívoro,319.4082702,,13.19148336,Animal_1604x,
odreC,Azul,Océano,orovínraC,,,33.0,5061_laminA,
Koala,Gris,añatnoM,Omnívoro,118.7679572,,84.0,Animal_1606,
Rinoceronte,Blanco,Río,Carnívoro,365.5268124,5.602636599,48.90485772,7061_laminA,
xxaliugÁ,Amarillo,Montaña,orovíbreH,18.30202812,3.24643282,21.0,Animal_1608,
Pingüino,Negro,Océano,Omnívoro,48.28946705,0.250854187,60.0,9061_laminA,
Perrox,Gris,Océanox,Carnívoro,3.356466113,3.646633605,52.0,Animal_1610,
Conejo,orgeN,Lagox,Carnívoro,78.03536165,4.536796591,55.46207188,Animal_1611x,
Águila,Grisxx,Sabana,Carnívoro,35.42601435,,39.0,x2161_laminA,
Panda,Blanco,Montaña,Herbívoro,,2.960783036,,Animal_1613,
xoniügniP,Blancox,Océano,Herbívoro,,3.389387214,,Animal_1614,2021-11-19
xotaG,luzA,Bosquexx,Herbívoro,75.48473832,4.951939767,86.0,5161_laminA,
Delfín,Azul,euqsoB,Omnívoro,121.2571327,0.544244234,26.0,6161_laminA,
Oveja,ocnalBx,Montaña,orovíbreH,,3.36949966,71.0,Animal_1617,
Canguro,Verde,Río,xorovínmO,261.8865729,,7.0,Animal_1618,
Pingüino,Blanco,Océano,Carnívoro,,,72.0,Animal_1619,
Cerdo,Marrón,Lago,Carnívoro,436.8223375,2.232317212,59.48551927,Animal_1620,
xCebra,nórraM,Sabana,xorovíbreH,197.2407428,0.851938477,87.68445635,Animal_1621,
aliugÁ,edreV,Sabanax,Carnívoro,168.1692764,2.097629256,87.62874042,Animal_1622,
Tigre,Rojo,Ríox,Herbívoro,,3.145984932,24.22245807,Animal_1623,
xorreP,Amarillo,Lagoxx,xorovínmO,189.5206151,-0.660775238,40.0,Animal_1624,2022-12-24
xetnoreconiR,ojoR,Sabana,xorovínraC,,,76.0,Animal_1625,
Cabra,Negro,ogaLx,Herbívoro,338.9746757,4.192703184,,Animal_1626,2020-03-23
xanellaB,Rojo,Selva,orovínraC,,1.949335537,,Animal_1627,
Jirafa,Grisxx,añatnoM,Carnívoro,289.0226735,1.910963325,,8261_laminA,
Elefante,Rojo,Sabana,xxorovíbreH,33.88019035,,,9261_laminA,
olirdocoC,Gris,Bosque,Carnívoro,,,3.0,0361_laminA,
olirdocoC,Verdex,Océano,Carnívoro,204.2952305,2.009167485,,Animal_1631,
Águila,Marrón,Lago,Carnívoro,468.5376777,3.0716431,21.0,2361_laminAx,
xojenoC,luzA,Lago,Carnívoro,189.4838333,3.801160755,94.69476173,3361_laminA,
Gato,sirGx,Desiertox,orovínmO,332.3729865,,48.0,4361_laminA,
ajevO,Marrón,oíRx,Carnívoro,126.2212579,4.585817639,47.0,Animal_1635,2023-08-17
Perro,Amarillo,Desierto,Carnívoro,64.38975441,3.905536364,88.0,Animal_1636,
Ballena,Negro,Sabana,Herbívoro,30.20976344,1.218821099,68.0,Animal_1637,
Ballena,Amarillox,Desierto,Omnívoro,153.4013358,0.180344974,84.0,Animal_1638,
Oveja,Verdex,Desierto,xorovíbreH,79.17928757,1.980492259,62.6450096,Animal_1639,
xoniügniP,ojoRx,Selvax,Herbívoro,87.83121356,0.79358937,16.0,Animal_1640,
Jirafa,Rojo,Lagox,orovíbreH,380.6188949,,,Animal_1641,
xCabra,Blancoxx,Bosquex,Omnívoro,8.903197401,3.339539875,,2461_laminA,
Rinoceronte,Blanco,Río,Herbívoro,279.3472527,0.315461044,93.0,Animal_1643,
Perro,Blanco,Bosque,Herbívoro,190.3512289,4.199309518,,Animal_1644,
Caballo,Amarillo,Selva,Herbívoro,,1.318842005,11.62546354,x5461_laminA,
anellaB,Gris,Selva,orovínraC,281.8522884,2.21791267,29.0,6461_laminA,2022-11-24
etnafelE,Negro,Desierto,Herbívoro,156.480285,3.526473638,79.0,Animal_1647,
Tiburón,Blanco,Montaña,Omnívoro,148.2593212,2.204152056,71.58018367,Animal_1648,2021-12-22
xanellaB,edreV,Lagox,orovínmO,,1.808700161,,Animal_1649,
Vaca,edreV,Océano,Carnívoro,435.7672171,0.359522325,15.0,Animal_1650,
Cabra,Blanco,Lagox,Omnívoro,95.66936996,2.067073391,84.0,1561_laminA,2021-11-19
xetnoreconiR,Rojo,Océanox,xOmnívoro,,4.450297149,34.0,Animal_1652,
Delfín,Blanco,Desierto,Carnívoro,449.0001074,4.584364052,60.0,Animal_1653,
Caballo,Negroxx,xonaécOx,xorovíbreH,175.705614,2.126135972,62.0,Animal_1654,
Panda,Blanco,Selvax,Carnívoro,276.1073779,2.175570552,2.0,5561_laminA,
León,Negro,Bosquex,orovíbreH,180.4120291,3.542872821,80.0,Animal_1656xx,
etnafelE,Verdexx,Océano,Herbívorox,64.59676614,4.719582805,19.0,7561_laminA,
Águila,Blancox,Lago,Omnívoro,295.0764908,1.408598607,97.79630155,Animal_1658,
Perro,Amarillo,Ríox,orovínraC,263.045285,2.256706612,,Animal_1659x,
xajevO,Azul,Desierto,Omnívoro,103.9001331,4.000268893,78.0,Animal_1660,
Panda,Amarillo,Montaña,orovínmO,226.4826533,,88.0,Animal_1661,2023-11-26
Rinocerontex,edreV,Desierto,Herbívoro,398.6768045,0.641873085,28.0,Animal_1662x,
otaG,Negro,Sabana,Omnívoro,295.6226255,3.175890404,,Animal_1663,
Elefante,Amarillo,Desierto,Carnívoro,,,96.0,Animal_1664,
Tiburón,orgeN,avleS,Omnívoro,272.5078086,3.35569156,,Animal_1665x,
Conejo,Amarillo,Bosque,xxorovínmO,351.6664113,,74.0,6661_laminA,
nórubiT,Amarillo,Bosque,Herbívoro,,2.58267517,49.0,Animal_1667,
Conejo,Negro,Río,Carnívoro,314.9296717,2.366221943,48.0,8661_laminA,
Oso,Gris,Océanox,Omnívoro,,1.469267869,73.0,Animal_1669x,
xalaoK,Amarillo,Selva,orovíbreH,,1.231735106,88.0,Animal_1670,
Tigre,ocnalB,Sabana,Omnívoro,,,28.96603938,1761_laminA,
Serpiente,Azulx,Selvax,orovínraC,,0.937953187,60.0,Animal_1672,
nóeL,Verde,Desierto,xorovínmO,206.5804664,2.186755948,29.0,Animal_1673,
xnífleD,xsirG,Selva,xxorovínmO,167.2423985,,58.0,Animal_1674,
xagutroT,orgeN,Selva,Herbívoro,,3.889189797,,Animal_1675,
xConejo,Gris,Río,Omnívoro,108.8517703,2.424425936,23.0,Animal_1676,
Ballena,Marrónx,Sabana,Herbívoro,,1.539157165,27.0,Animal_1677,
alaoK,Marrón,Desierto,xorovínraC,,1.869388239,95.0,8761_laminA,
Pingüino,olliramAxx,añatnoM,Omnívoro,399.1033837,4.275849613,5.893272742,Animal_1679,
Jirafa,Amarillox,Río,Carnívoro,460.8074104,,,Animal_1680,2021-03-16
Cocodrilo,Blanco,Montaña,Carnívoro,489.2744775,,54.0,Animal_1681,
Jirafa,Azul,Ríox,xxorovínmO,6.179553493,4.49548873,68.0,Animal_1682,
xorreP,Verde,Bosque,orovíbreH,311.7478969,,77.28997575,Animal_1683,
Ballena,Grisx,Lago,Carnívoro,207.0068595,1.709694366,42.0,Animal_1684,
agutroT,Marrónx,Ríox,xxxCarnívoro,430.0673907,4.767011189,74.0,5861_laminA,
xaliugÁ,Amarillo,xonaécO,xorovínmO,,,59.0,Animal_1686,
Koala,Rojo,Selva,xorovínmO,492.6721303,1.946494249,44.03505842,Animal_1687,2020-11-19
Cabra,Rojo,euqsoB,Omnívoro,,3.806129139,98.0,8861_laminA,
Águila,Verde,Sabanax,xorovínmO,,1.445720711,23.67751295,Animal_1689,
Tigre,Grisx,Montaña,orovínmO,43.71417686,1.528302207,23.75102883,Animal_1690,2024-03-16
Cabra,Amarillo,ogaLx,Omnívoro,91.77844886,1.582849197,71.87051186,1961_laminA,
Oveja,Amarillo,ogaL,Herbívoro,377.8922172,,,Animal_1692,
Pingüino,Marrón,Río,Carnívoro,12.5149554,2.247830601,,Animal_1693,
otaG,Marrón,xavleS,orovíbreH,408.622115,,14.0,Animal_1694,2024-03-13
Perro,olliramA,Sabanax,Herbívoro,7.960560327,4.485062149,71.0,Animal_1695,
adnaP,Negrox,Océano,Omnívoro,328.9023007,3.403576937,7.0,Animal_1696,
nóeL,Amarillo,Sabana,Carnívoro,183.1818662,1.101886929,9.0,Animal_1697,
Serpiente,Verde,Selvaxxx,Herbívoro,306.1359315,4.670141322,3.0,Animal_1698,
Oso,Amarillo,Océano,orovínmO,348.3196721,,78.0,Animal_1699,
olirdocoC,Blanco,Sabana,orovínmO,171.1622292,0.834482047,17.0,Animal_1700,
xotaG,Azul,Océano,orovínraC,54.87326161,,44.0,Animal_1701xx,
Elefante,Blanco,Ríox,Herbívoro,35.75328801,,,xx2071_laminA,
Ballena,Blanco,Ríox,Herbívoro,294.6672981,-0.296516834,46.0,Animal_1703,
Ballena,orgeNx,Selva,Herbívoro,260.8070215,1.297859674,90.0,Animal_1704x,
Lobo,Negro,Selva,orovínmO,371.3583036,1.570149355,,Animal_1705,
Serpiente,ojoR,onaécO,Carnívoro,255.3580195,1.480099747,,Animal_1706xx,2020-08-13
León,Amarillox,otreiseD,Carnívoro,211.4636116,3.060773601,14.0,Animal_1707,
León,xocnalB,euqsoB,Herbívoro,,4.102051869,8.840315516,Animal_1708,
Cebra,Negrox,Lago,Omnívoro,14.1970044,3.830613315,25.53000922,Animal_1709,
Cerdo,Marrón,Sabana,Herbívoro,168.4430436,1.386173828,,Animal_1710,
Hipopótamo,Amarillo,Sabana,Carnívoro,488.1522265,1.599987579,,Animal_1711,
Gato,Verdex,Desierto,Omnívoro,436.9042325,4.832378498,81.0,2171_laminA,
xagutroT,Azul,Desierto,Herbívoro,165.3596555,,33.28968925,Animal_1713,
Lobo,Gris,otreiseD,xorovíbreH,294.3099071,4.410630612,19.0,4171_laminA,
Serpiente,Gris,añatnoM,xorovínraC,219.3245093,5.180339598,80.6684877,Animal_1716x,2020-06-16
Burro,Blanco,Océano,Omnívoro,9.960974011,,13.0,Animal_1717xx,
Delfín,Azul,Montaña,Herbívoro,38.18072045,2.257723692,,Animal_1718,
Lobo,Grisx,Río,xorovíbreH,255.685968,3.564891008,,9171_laminA,
Tiburón,ocnalB,Río,Herbívoro,484.7935182,,23.0,Animal_1720xxx,
orugnaC,Marrón,Selva,Herbívoro,346.9115616,1.657902716,,Animal_1721x,
olirdocoC,sirG,Lago,Carnívoro,37.5853462,2.739605775,29.0,Animal_1722,2021-11-25
Cerdox,Azul,xonaécO,Carnívoro,,3.680463733,,Animal_1723,
Tiburón,ojoR,Lago,Herbívoro,,0.307441235,,Animal_1724xx,
Vaca,Amarillo,anabaS,Carnívoro,420.8784402,0.154876596,79.0,Animal_1725,
xojenoC,Blanco,euqsoB,Carnívoro,309.2295985,2.344528001,57.0,Animal_1726,
xanellaB,Amarillo,Selvax,Carnívoro,322.5671616,0.745999427,1.0,Animal_1727,
Canguro,Azul,Sabana,Herbívoro,15.14038774,3.355287028,28.0,Animal_1728,
xPingüino,Negro,Sabana,Omnívoro,414.4365995,,,Animal_1729,
Águila,xocnalB,onaécO,orovínmO,394.3493289,2.220970423,47.0,Animal_1730,
orugnaC,Gris,Desierto,Omnívoro,130.2585369,,78.0,Animal_1731,
Conejo,Blanco,Desierto,Herbívoro,354.6296833,2.78756957,97.19894659,Animal_1732,2023-11-25
Hipopótamo,Amarillo,Lago,Carnívoro,108.2124486,,59.0,Animal_1733,
etnoreconiR,nórraM,Selva,Carnívoro,21.12475036,,32.08879363,Animal_1734,
xotaG,Blancox,Desierto,Herbívoro,101.3671348,0.350545027,70.0,Animal_1735,
Zorro,Gris,Sabanax,Herbívoro,90.1358095,4.775866363,49.0,Animal_1736,
ollabaC,Negrox,Desierto,Omnívoro,169.5362504,0.797202471,5.0,Animal_1737x,
Jirafa,Rojo,Montaña,Omnívoro,209.8062991,,31.0,x8371_laminA,
xomatópopiH,Verde,Desierto,xxorovíbreH,254.7609069,0.432838401,,9371_laminA,
nífleD,Marrón,Sabana,Omnívoro,238.9001839,0.629985726,,Animal_1740,2020-11-13
xnífleD,Rojo,ogaL,xorovínraC,,2.593493632,,Animal_1741,
Oso,xorgeN,Océano,Herbívoro,15.55616362,2.377867558,52.0,Animal_1742x,
Conejo,Blanco,avleS,Herbívoro,302.9457095,4.762743516,69.0,Animal_1743xx,
ergiT,Amarillo,euqsoBx,orovínraC,,4.72969372,92.0,4471_laminA,2022-10-22
orruB,Azul,Desierto,Carnívoro,150.0374065,3.920082348,96.43251306,Animal_1745,
Burro,Amarillo,Río,xorovínraC,433.6035804,,,6471_laminAx,
arbaC,Rojo,oíRx,orovínmO,373.6249106,2.329305555,43.2547026,Animal_1747xx,
xorroZ,Gris,ogaL,orovíbreH,428.6250699,1.845274818,71.65295593,8471_laminA,
Gato,olliramA,anabaS,Omnívoro,247.9964146,4.74072898,23.40470411,Animal_1749,
xanellaB,Marrónx,Bosque,Carnívoro,,3.054253176,38.75076448,Animal_1750,2020-01-28
xnóeL,olliramA,Bosque,orovínmO,348.4144966,2.937455386,63.0,Animal_1751,
osO,Gris,Montañax,Carnívoro,103.8308162,,,x2571_laminAx,
Cebra,edreV,Bosque,xorovínmO,221.1736049,0.328819308,79.0,xAnimal_1753x,
oniügniP,Blanco,Río,Omnívoro,32.5359807,,87.0,Animal_1754,
Tortuga,Azulxx,Océanox,orovínraC,412.8288928,1.932752701,86.0,Animal_1755,
olirdocoC,ojoR,anabaS,orovínmO,,2.268686214,73.0,6571_laminA,2022-01-14
Tigre,Blanco,Sabanax,xorovíbreH,451.645656,0.661735724,45.003788,Animal_1757,
Hipopótamo,olliramA,Desierto,Omnívoro,432.2510705,2.243312399,30.0,Animal_1758,
Cebra,Negro,Desierto,Omnívoro,,,,Animal_1759x,2020-08-15
otaG,ocnalB,Desiertox,orovíbreH,372.4397339,4.186554734,,Animal_1760xx,2023-01-28
Canguro,Verde,oíRx,xorovínraC,310.1030918,0.787396563,47.0,Animal_1761,
León,Amarillo,Río,orovíbreH,401.7347455,5.004618405,30.0,Animal_1762,
Caballo,Azulx,ogaL,Omnívoro,215.7976256,3.675885923,9.0,Animal_1763,
xarbeC,Gris,oíR,xorovínraC,,0.906884286,65.0,Animal_1764,
Burro,Verde,Río,xorovínmO,231.7659517,3.86296191,59.0,x5671_laminA,
Lobo,Amarillo,Ríox,Omnívoro,470.5419281,1.63201594,65.14738608,Animal_1766,
Ballena,edreVx,Río,Herbívoro,243.6996783,,8.0,Animal_1767x,
Tortuga,Blancox,Océano,Herbívoro,,4.309992777,52.0,Animal_1768x,
Cocodrilo,Azulx,Río,orovínraC,392.7508589,2.077261556,18.0,9671_laminA,2024-11-15
Delfín,Gris,ogaL,Carnívoro,410.9672682,2.0528642,,Animal_1770,
Vaca,nórraM,Bosque,Omnívoro,,1.977021813,96.0,Animal_1772,2024-12-19
Caballo,ojoRx,Montaña,Herbívorox,234.4113572,4.370922547,58.0,Animal_1773,
Cebra,sirG,Océano,Herbívoro,484.068179,2.624173017,50.50073638,4771_laminA,
Vacax,Marrón,otreiseD,Herbívoro,376.7401103,4.762857456,,Animal_1775,2022-01-23
etnoreconiR,Verdex,Selva,orovínraC,405.7701393,5.749434241,48.0,Animal_1776,
otaG,Negro,Ríox,Herbívoro,17.08186345,0.810003431,45.0,Animal_1777,
xLobo,Gris,Montaña,Herbívoro,233.4307736,,54.0,8771_laminA,
xZorro,Verde,Selva,Herbívoro,323.6639457,7.033572518,85.0,Animal_1779,
Caballo,nórraM,Lago,orovínraC,415.1863091,2.024528503,46.0,Animal_1780,
agutroT,Blancox,Bosque,Herbívoro,28.23653488,0.121432513,95.54307191,Animal_1781x,
Jirafa,Blanco,añatnoM,xCarnívoro,425.6540855,1.441971917,30.11457964,2871_laminA,
Cocodrilo,orgeNx,Lagox,Herbívoro,274.6520674,3.677169761,37.0,Animal_1783,2022-10-29
Zorro,Rojo,Montaña,orovíbreH,99.45967132,4.016403233,16.0,4871_laminA,
Canguro,Gris,Sabana,Herbívoro,159.2277645,,46.0,Animal_1785,
Burro,Gris,ogaLx,Carnívoro,141.6828463,0.641652686,46.0,Animal_1786,
agutroT,Grisx,Bosquex,xorovínraC,265.8986581,4.618254003,78.0,7871_laminA,2023-05-30
xajevO,Rojo,euqsoB,orovíbreH,26.79115428,3.780627002,88.0,8871_laminA,
Cerdo,Verde,Océanox,Omnívoro,78.90418478,2.989920044,89.0,Animal_1789,
orruB,luzA,Montaña,Carnívoro,406.5338286,2.604522865,61.0,Animal_1790,
Conejo,Azulx,Río,Carnívoro,,2.20138637,46.0,Animal_1791,
xotaG,Negro,Bosquex,orovíbreH,,3.816433162,51.0,Animal_1792,2021-09-19
Oveja,Gris,Montañax,xorovínmO,,1.921834657,62.0,Animal_1793,
Delfín,Verde,onaécO,Herbívoro,259.0433232,1.296063405,35.0,Animal_1794,
Oso,Blanco,Río,orovínraC,382.0416293,3.672165764,78.91856284,5971_laminA,
orreP,Marrón,ogaL,xorovínraC,224.2188809,2.156394232,42.0,Animal_1796,
Águila,Verde,Océano,orovíbreH,,,46.72483853,Animal_1797x,2020-11-23
Tortuga,Rojo,Sabana,Herbívoro,309.5548072,1.812477393,,Animal_1798x,
Tigre,Azulx,Río,orovínmO,,5.12228409,75.0,Animal_1799,
Águila,Azulx,Montaña,Omnívoro,79.00938776,4.671516488,47.0,Animal_1800,
Burro,Blanco,Bosque,Carnívoro,219.3766432,1.285079441,79.0,Animal_1801,
Cabra,Blanco,Bosquex,xorovínmO,197.6188154,4.01128379,31.20920255,Animal_1802,
Tortuga,Rojo,Montaña,xorovínmO,,2.222065075,24.0,Animal_1803,
Oso,Marrón,Montaña,Carnívoro,290.7878328,4.595871163,67.60427804,Animal_1804,2021-04-25
xetnoreconiR,Blancoxx,añatnoM,orovínraC,194.6784074,2.305608936,,Animal_1805,
xosO,Negrox,Desierto,Carnívoro,,3.747088215,34.27940755,Animal_1806,
Tigre,Marrón,Río,xCarnívoro,114.1917141,,23.0,Animal_1807,
Canguro,Blanco,Bosque,xxHerbívorox,,0.561598289,61.0,Animal_1808,
acaV,Amarillo,Río,Carnívoro,,1.076815632,,9081_laminA,
Jirafa,edreV,Océano,Carnívoro,260.4238916,2.184612852,36.1109517,Animal_1810x,
xetnoreconiR,Blanco,Bosque,Carnívoro,86.16804022,3.801923819,12.7605649,Animal_1811x,
Elefante,orgeN,otreiseD,orovínmO,331.7902199,3.064850277,97.0,Animal_1812,
Delfín,sirG,añatnoM,xCarnívoro,,3.474283521,71.23201309,Animal_1813,
Gato,Blanco,Sabana,xorovíbreH,128.266014,1.483399119,96.0,Animal_1814,
Ballena,Azulx,Montaña,Herbívoro,246.2655987,2.459033195,7.0,Animal_1815,
adnaP,Azul,Lago,orovínraC,487.7881372,0.317536798,42.0,Animal_1816,
xnórubiT,Azul,Montaña,xorovíbreH,167.0657034,4.105908838,,7181_laminA,
Delfín,Gris,xotreiseD,Omnívoro,297.9281261,,52.0,8181_laminA,
Delfín,Azul,Ríoxx,Carnívoro,46.0076544,,44.0,Animal_1819xx,
León,Amarillo,Bosque,Herbívoro,303.4014862,1.295585411,64.0,Animal_1820x,2021-08-22
Tiburón,Blanco,Montaña,Herbívoro,45.72625488,0.931983934,13.32794706,Animal_1821,
xorreP,Rojo,Bosquex,Carnívoro,481.0872067,3.572349828,88.0,Animal_1822,2021-09-20
Burro,Azulx,Selva,Herbívoro,357.0985909,3.099188659,28.0,Animal_1823,
Tigre,Marrón,Océanoxx,Carnívoro,394.2917343,3.960537126,,4281_laminA,
Panda,ojoR,Río,Herbívoro,352.348076,0.681980698,,Animal_1825xx,
Serpiente,Gris,Bosque,Omnívoro,295.274789,,,Animal_1826xxx,
xaliugÁ,Amarillo,Sabanax,xorovíbreH,224.7309443,3.899576387,98.0,Animal_1827,
Elefante,nórraM,Océano,Herbívoro,,1.633391988,1.0,Animal_1828,
Serpiente,Marrón,Lago,xorovínraC,478.4609981,2.772891925,43.0,Animal_1829,2022-08-16
Oso,Marrónx,Lagox,orovíbreH,250.0190503,0.821641662,42.0,Animal_1830,
Canguro,Marrón,Sabana,xorovínraC,465.8359895,2.317566067,95.0,x1381_laminA,
Cerdo,Rojox,xañatnoMx,Omnívoro,292.0831221,4.417866964,50.0,Animal_1832xx,2020-12-21
Vaca,Rojox,Océanox,Carnívoro,,2.163837761,,Animal_1833,
orroZ,Blanco,euqsoB,Carnívoro,,4.213876862,1.0,Animal_1834x,
Oso,Azul,Océanox,Herbívoro,105.434593,,51.0,Animal_1835x,
xotaG,Verde,Montaña,Omnívoro,,,14.38173281,Animal_1836,
Hipopótamo,Blanco,Desierto,Carnívoro,121.5116072,2.947420599,39.0,Animal_1837,
orruB,Blanco,Ríox,xorovíbreH,255.3518626,3.180593494,15.0,Animal_1838x,
Gato,xolliramA,Sabana,xorovíbreH,190.6000162,3.747821326,33.0,Animal_1839,
Tortuga,Amarillo,Montaña,Carnívoro,224.7941288,0.686189154,86.90203828,Animal_1840,2021-05-18
Hipopótamo,Azul,Desierto,orovíbreH,490.3434616,2.141872453,53.96729957,Animal_1841,
xxomatópopiH,Verde,xonaécO,Carnívoro,175.785913,,,Animal_1842,
etnoreconiR,Amarillo,Océano,orovínraC,226.6392867,0.583968352,17.0,Animal_1843,
xCanguro,Azul,Montaña,Carnívoro,67.62426013,5.512183248,89.0,Animal_1844,
Perro,Azul,Bosquexx,Omnívoro,24.93090849,1.596369262,,Animal_1845,
Caballo,Rojo,Océano,Carnívoro,387.9293478,5.795116525,31.0,Animal_1846x,
osO,ojoR,Bosque,orovínmO,380.5916982,3.813504798,40.02063654,Animal_1848,
Rinoceronte,Verde,Río,Herbívoro,,2.698212879,30.0,Animal_1849,
Cocodrilo,Amarillo,Bosque,Omnívoro,286.2254536,3.550019776,69.0,Animal_1850,
xCaballo,Verde,Selva,xorovínmO,127.5675947,1.374568317,77.73707457,Animal_1851,2024-09-21
Jirafa,Blanco,oíRx,Omnívoro,114.8028466,,,Animal_1852,
Elefante,Blanco,Desierto,Omnívoro,,2.697433635,14.74382784,Animal_1853,
xElefante,Verde,Desierto,Herbívoro,66.04002106,4.173487949,,Animal_1854x,
Pingüino,orgeN,Océano,orovínraC,,,50.0,Animal_1855,
León,Negro,Océano,xorovíbreH,59.32250153,0.69148792,3.0,Animal_1856,2022-11-18
Lobo,Rojo,Bosque,Carnívoro,492.9433618,2.159670788,,Animal_1857,2023-06-24
oboL,Verde,oíR,xorovíbreH,155.0076916,0.138022277,,Animal_1858,
Águila,olliramA,oíR,xorovínmO,64.69432658,,27.0,Animal_1859x,
Cerdo,Rojox,Selva,Omnívoro,101.2294699,1.044729323,50.68898355,Animal_1860,
Cebra,Grisx,Bosque,xorovínraC,294.2639109,3.162996044,77.33207544,Animal_1861x,
xotaG,Negro,Selva,xorovínraC,,,17.0,Animal_1862,
oboL,Marrón,Lago,Herbívoro,431.3546309,2.654130021,71.99949579,Animal_1863x,
Águila,Rojoxx,xxeuqsoB,Carnívoro,480.7883399,4.246876348,32.0,Animal_1864,
nóeL,Blanco,anabaS,xorovíbreH,124.1269629,,84.0,Animal_1865,
Lobo,Rojox,Sabana,Carnívoro,225.597539,2.529616152,51.0,Animal_1866,
xxacaV,Verde,xañatnoM,Carnívoro,14.31974187,4.421068926,17.0,Animal_1867,
Vaca,Marrón,euqsoB,Carnívoro,320.7144021,4.460832757,34.0,Animal_1868x,
Canguro,Verde,Río,xorovínmO,,,35.0,Animal_1869,
Cabra,Azul,onaécO,Omnívorox,135.3736462,0.577559637,98.2063835,Animal_1870,
orugnaC,Blanco,Desierto,Herbívoro,104.2117182,2.770541237,24.0,Animal_1871,
xolirdocoC,Blanco,añatnoM,orovínraC,327.2910636,1.197096443,54.0,Animal_1872x,
Caballo,orgeNx,onaécO,Herbívoro,,2.27519182,,3781_laminA,
anellaB,Rojo,Sabanax,xorovínraC,90.64998523,2.472644022,,Animal_1874,
Canguro,xxorgeN,Bosque,orovínmO,,4.175036197,46.0,Animal_1875,
Panda,Marrón,añatnoM,Omnívoro,282.7511903,4.49053899,48.75792303,Animal_1876,
xoboL,Rojo,xeuqsoB,Carnívoro,429.4773554,2.131638306,33.0,Animal_1877,
xodreC,Azulx,anabaSx,Carnívoro,,0.186751781,87.0,Animal_1878,2023-11-13
Koala,edreV,añatnoM,Omnívoro,393.0476344,4.322691815,88.48823604,9781_laminA,
Tiburón,Azulx,Sabana,xorovínmO,,0.953965525,27.0,Animal_1880,
Águila,Blanco,Selva,Herbívoro,58.39045748,3.147221623,1.0,Animal_1881,2024-05-25
xetnoreconiR,Marrón,Sabana,Omnívoro,347.7155442,0.222357412,85.0,Animal_1882,
xagutroT,Grisxx,Río,Carnívoro,221.1870502,2.057581729,,3881_laminA,
xorugnaC,Marrónx,Río,orovíbreH,472.547408,4.93120548,,Animal_1884,
