Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
Serpiente,edreV,Océano,Herbívoroxx,237.0103918,,89,6441_laminA,16/03/2023
Tiburón,Amarillo,Sabanax,Omnívoro,309.2457351,4.306434372,95,7441_laminA,12/01/2023
Panda,nórraM,añatnoM,Carnívoro,228.0465603,2.049605079,27,Animal_1448,12/08/2021
Cabra,ojoR,Río,Herbívoro,447.1515933,4.769779263,98,Animal_1449,05/02/2024
Rinoceronte,sirG,Selva,Omnívoro,249.4367211,3.543636098,,Animal_1450,09-22-2023
León,Blanco,Océano,Carnívoro,421.0625458,,,x1541_laminA,12/01/2020
Cabra,Grisx,Océano,Herbívoro,400.8746771,4.543676876,,x2541_laminA,27/03/2020
Panda,Rojox,Desierto,Omnívoro,205.8419059,,25.47004527,3541_laminA,17/06/2024
Tigrex,xojoR,Montañax,Carnívoro,115.8121614,2.355602225,28,Animal_1454,18/11/2024
Lobo,Amarilloxx,Lago,Omnívoro,203.6349841,2.875686369,64,Animal_1455,24/04/2020
Zorro,Amarillo,Lago,Omnívorox,,0.528198678,68,Animal_1456,04-17-2024
otaG,Amarillo,Océano,Herbívoro,114.5886354,2.398913638,95,Animal_1457,08/12/2024
Vaca,Gris,oíR,orovíbreH,265.0904726,4.172523362,80,Animal_1458,02/04/2022
Águila,Amarilloxx,avleS,orovínraC,,0.581750515,51,9541_laminA,01-21-2020
Águila,ojoR,Selva,Herbívoro,177.3852601,1.437294086,74,0641_laminA,20/03/2021
Tigre,Marrón,xonaécO,Carnívoro,321.4626089,0.112027474,,Animal_1461,22/03/2020
Tigre,olliramA,Sabana,Omnívoro,,,10,Animal_1462,30/10/2020
Burrox,Negro,Montaña,Omnívoro,55.53044324,3.668746001,,x3641_laminA,07-21-2024
osO,luzA,Selva,Carnívoro,397.3977283,,39,Animal_1464,22/11/2020
Vaca,Gris,onaécO,Omnívoro,50.38534308,4.73142983,,Animal_1465x,12/06/2023
Leónxx,Negro,Selvaxx,Herbívoro,,3.081672604,64,Animal_1466,08/05/2021
Serpiente,olliramA,ogaL,Omnívorox,427.6996016,1.347671647,19,Animal_1467,29/06/2023
Oso,ojoRx,xonaécO,Herbívoro,173.8881743,,,Animal_1468,05-19-2020
Cerdo,Marrón,Montañax,Carnívorox,486.5496294,3.544925958,62.41970937,Animal_1469,25/06/2022
Cocodrilo,ocnalBx,Océano,orovínraC,,2.914699567,13,x0741_laminA,03/05/2021
Rinoceronte,edreV,Desiertox,Omnívorox,134.8697342,3.508637057,25.43848227,1741_laminA,08-29-2022
Cebra,Azul,onaécO,orovínmO,,4.198562568,89.59353899,Animal_1472,14/09/2024
arbeC,xedreV,Océano,Herbívoro,351.0130645,2.853402688,92,3741_laminA,15/03/2023
Rinoceronte,Amarillo,Río,Herbívoro,226.0422648,,,Animal_1474,27/08/2021
Ballena,Azul,Lagox,orovínmO,51.27566914,,39,Animal_1475,17/12/2022
Panda,Azulx,Montaña,Omnívoro,354.0538867,0.297362997,,Animal_1476,12/03/2021
orruBx,Marrón,Río,Carnívoro,16.55627965,1.993436253,,Animal_1477,21/12/2020
Conejo,Azul,Océano,Carnívoro,435.2281486,2.712913222,81,Animal_1478,10-14-2024
Oso,sirG,Montaña,Carnívorox,,,,Animal_1479,30/09/2023
Lobo,Negro,otreiseD,Omnívoroxx,64.52862749,0.213118855,22.20824499,Animal_1480,28/08/2024
Burro,xorgeN,añatnoM,Omnívoro,,0.75356806,86,Animal_1481,07-20-2022
Zorrox,Negrox,Selva,Omnívoro,481.6976712,3.307645329,50,Animal_1482,09/03/2022
Rinoceronte,Gris,oíR,Carnívoro,346.8915108,4.0312152,6,Animal_1483,30/03/2021
Cerdo,Verde,Montaña,Omnívoro,400.8843962,,,Animal_1484x,09-20-2024
Pingüino,Marrónx,ogaL,orovíbreH,199.4198579,1.797181165,80,Animal_1485,04/11/2020
ollabaC,Azul,Desierto,Omnívoro,168.820051,,66,Animal_1486x,28/03/2023
Perro,Gris,Bosque,Omnívoro,117.932037,4.692010337,1,7841_laminA,09/09/2021
adnaP,Negro,Océano,Omnívorox,240.8433661,,57,x8841_laminAx,02/11/2021
Rinocerontex,olliramA,Montañax,Omnívoro,276.362538,3.616463373,30,9841_laminA,12-14-2021
Ovejaxx,Blanco,Océano,Omnívorox,316.255647,3.799395792,58,Animal_1490,04/04/2022
Osoxx,luzA,Sabanax,Herbívoro,129.3021335,,,Animal_1491,12-26-2021
Lobo,Gris,Selva,orovíbreH,,,37,Animal_1492x,12-15-2022
Lobo,Rojoxx,oíR,orovínmO,85.70949061,3.012480004,48,Animal_1493,23/08/2023
Tigre,Gris,Selva,Carnívoroxx,482.6343851,0.263674732,87,Animal_1494,02/12/2024
Koala,Marrón,Sabana,orovínmO,8.413205131,0.546313633,1,Animal_1495xx,07/01/2022
Tigrex,Marrón,Sabana,Omnívoro,,0.34072178,19,Animal_1496,22/02/2024
León,sirG,Río,Omnívoro,167.2317204,,46,Animal_1497,04-14-2022
nórubiT,Negro,Montañax,Carnívorox,,,67,Animal_1498,12/10/2023
nóeL,Blanco,Sabanax,Carnívoro,285.7616249,2.708503867,,9941_laminA,03/11/2024
Rinocerontex,Azul,Bosquex,Carnívoro,218.3589898,,55.86790502,Animal_1500,29/12/2023
Cocodrilox,Marrón,onaécOx,Herbívoro,208.0085783,4.566824744,16.12139403,Animal_1501,17/10/2021
Canguro,luzA,Océanox,Carnívoro,366.6289843,1.90448767,92,Animal_1502,17/06/2024
xajevO,Negro,otreiseD,Herbívoro,343.2522613,0.323195764,81.12754639,Animal_1503x,08/08/2023
Burro,Azul,Lagox,Herbívoro,,,97,Animal_1504x,06/08/2024
Hipopótamo,olliramA,anabaS,orovínraC,125.7295316,4.177569827,79,Animal_1505,06/03/2020
Delfín,Marrónx,Sabana,Carnívorox,305.1547264,0.140571389,21.58697283,Animal_1506,26/12/2023
Águila,Negro,Bosque,orovínraCx,293.0121979,1.441828344,27,Animal_1507x,15/07/2024
Cabrax,Negro,Selvax,xHerbívoro,187.563662,0.0211503,55,8051_laminA,09/12/2024
Conejo,Blancox,Selva,Omnívoro,244.1588441,4.11390605,,9051_laminA,09/02/2024
Rinoceronte,Blancox,xonaécO,Carnívorox,,4.981111686,60,0151_laminA,03-30-2021
Hipopótamo,Amarillo,Océano,orovínraC,71.78035441,1.714756454,,1151_laminA,20/01/2022
Delfín,Negrox,Montaña,Carnívoro,107.6868041,1.969943116,27.7817832,Animal_1512,06/10/2020
Oso,Verde,Río,Herbívoro,53.0034611,2.81501524,,Animal_1513,22/06/2022
Ballena,Negro,Lago,Herbívoro,341.1426909,3.620363226,74,Animal_1514,28/09/2021
Perrox,Blancox,Bosquex,Omnívoro,,1.973733983,84,Animal_1515,10/05/2022
Conejo,Verdex,Río,Carnívoro,475.3525794,4.534154633,25,Animal_1516,23/05/2021
Leónx,Marrón,Río,Herbívorox,365.8813314,2.844019547,85,Animal_1517xxx,16/07/2024
Tortugax,nórraM,Desierto,Omnívoro,26.97087354,2.691708488,78,Animal_1518,08-13-2021
Burro,Azulx,Río,Carnívoro,441.4281648,3.26869649,86,Animal_1519,08-27-2023
Conejo,Gris,Desierto,Herbívoro,431.4749063,4.768738856,26,Animal_1520,02/02/2020
Tigre,Blanco,Río,Carnívoro,222.2168401,,,1251_laminA,03-2024-28
nífleD,Gris,euqsoB,xorovínraC,293.3456622,,71,Animal_1522,19/03/2021
Ballenax,Verdex,Desiertoxx,Herbívoro,488.0630879,,17.50367077,Animal_1523,27/01/2023
Caballo,ocnalB,Selva,Herbívoro,266.6198776,2.405668956,81.72910016,Animal_1524,24/05/2023
Perrox,Amarilloxx,Desierto,Herbívoro,452.8129963,,6.96415902,Animal_1525,15/02/2021
nífleD,Negrox,Desiertox,Carnívorox,,3.530919048,56,Animal_1526,21/08/2024
Ballena,olliramAx,euqsoB,Carnívoro,96.33488249,,63.50029942,Animal_1527,11/09/2023
aliugÁ,Verde,Bosquex,Omnívoro,220.9367168,3.683590966,20,Animal_1528,11/03/2022
Rinocerontex,Blancox,Desierto,Carnívoro,292.7936474,6.566749351,38,9251_laminA,12/04/2021
Panda,Rojo,ogaL,orovíbreH,408.2976981,1.435483475,75,Animal_1530,05/11/2023
Tortuga,Verdex,Sabana,Carnívoro,494.1427955,4.387448526,58,Animal_1531,03-15-2020
adnaP,Rojo,Lago,Omnívoro,196.0791902,3.856451059,,Animal_1532,25-2022-07
Hipopótamo,Negro,Bosquex,orovínmO,24.66040243,1.874675912,51,Animal_1533x,30/01/2021
Tortugax,Marrónx,Lago,Herbívoro,400.7845801,3.697210264,27,Animal_1534,08/09/2021
Hipopótamo,Marrónx,ogaLx,orovíbreH,,,51,Animal_1535,18/06/2023
Cocodrilo,xedreV,Montaña,orovínmO,100.0728866,3.967734063,75,Animal_1536,01-21-2021
Serpiente,Grisxx,Montañax,Omnívorox,248.2674797,2.708419953,,Animal_1537,14/01/2022
Caballoxx,Blanco,Selva,Omnívoro,371.4128125,1.532221846,87.2646397,Animal_1538,26/07/2022
Tortugax,Blanco,Río,Herbívorox,385.4354817,3.313308779,60.2769132,Animal_1539,27/05/2021
orruB,Marrón,Desierto,Omnívoro,250.3095876,1.719316748,75.10091906,Animal_1540,02-28-2020
Hipopótamo,Azul,Sabana,Omnívoro,153.3020505,1.648622474,,Animal_1541,20/05/2023
etnafelE,Amarillo,avleS,Herbívoro,,0.248947333,67,Animal_1542,03/09/2020
xetneipreS,Azul,Desierto,Carnívorox,332.0179429,,2,Animal_1543,06/09/2020
Caballo,Negro,Lago,Carnívoro,204.7105222,2.89060816,48,Animal_1544,27/05/2022
Burro,Amarillo,euqsoB,orovínmO,140.9511489,4.395365864,52.02690518,5451_laminA,04/06/2022
Oso,Amarillo,Montaña,Carnívoro,365.8203885,4.648262299,24,6451_laminA,16/07/2021
arbeC,edreV,Océano,Carnívorox,123.8790941,,93,Animal_1547,09/09/2021
Gato,nórraM,anabaSx,Carnívoro,86.6832845,3.79363707,98,Animal_1548xxx,25/11/2021
Jirafa,luzA,ogaL,Carnívoro,265.3871106,3.529597297,84,9451_laminA,23/03/2021
oniügniP,Azul,Océano,orovínmO,145.7037089,3.755802567,82,Animal_1550,12/02/2024
Vaca,Marrón,Montaña,Carnívoro,313.530858,2.263999978,,Animal_1551,08/12/2021
otaG,Azul,Lagox,Carnívorox,59.85139876,,82,2551_laminA,10/03/2024
Vaca,Rojo,Río,orovíbreH,,3.207717194,2,Animal_1553,23/03/2020
Cangurox,Marrón,oíR,Omnívoro,142.3649675,0.188974031,65,Animal_1554x,20/11/2020
Oso,edreV,Océano,Herbívoro,1.25021887,3.640060421,20,Animal_1555,22/12/2021
Vaca,Gris,euqsoB,Herbívoro,63.86529781,,34,Animal_1556,20/09/2022
oboL,Amarillo,Lagox,Omnívoro,466.8740735,3.080362303,,Animal_1557x,30-2020-09
Vaca,edreV,Desierto,Carnívoro,433.7533034,2.835054166,41,Animal_1558,06/2023/08
Águila,Blancoxx,ogaL,Herbívoro,117.570907,4.27128284,76.66661081,Animal_1559x,04/02/2021
Delfínx,orgeN,Bosque,xorovínmO,,,91.74525111,Animal_1560,03-2022-18
Tiburón,Gris,Lago,Carnívoro,306.1656958,1.511932496,23,x1651_laminA,22/12/2024
Caballo,Blanco,xonaécOx,Omnívoro,485.481451,1.687482922,38,x2651_laminA,13/05/2021
xafariJ,Amarillo,Bosque,orovíbreH,186.6172508,3.426503339,44,Animal_1563,06/10/2020
Serpientex,Azul,Montaña,Carnívoro,341.0488456,2.859670653,68.39542551,Animal_1564,07-23-2021
Cebra,Marrónx,Sabana,orovínraCx,,,62,Animal_1565,04/09/2023
Tortuga,Amarillo,Bosque,Omnívoro,198.7274261,1.618656555,,Animal_1566,09/03/2023
nórubiT,Verde,ogaL,Carnívoro,481.9450129,4.509918057,,Animal_1567,03/10/2024
Perro,Negro,xañatnoM,Herbívoro,,3.47205474,,8651_laminA,25/07/2022
orugnaC,Verdex,Sabana,Herbívoro,144.6518722,4.931274157,,Animal_1569,03/11/2023
arbaC,Gris,oíR,Herbívoro,61.0152106,4.980904192,65,Animal_1570x,01/09/2023
Oso,Gris,xotreiseD,Omnívoro,,4.715674718,41,Animal_1571,07/12/2023
nífleDx,Negro,onaécOx,Carnívorox,323.2831844,1.159324012,,Animal_1572,21/04/2022
Burro,ojoR,ogaL,orovínraCx,,,6,x3751_laminA,24/12/2021
Ovejax,Blanco,ogaL,Carnívoro,,0.199065849,,Animal_1574x,22/07/2020
Pingüino,Blanco,Río,Herbívoro,11.18602908,3.386724106,99,Animal_1575x,Invalid Date
Tortuga,Gris,Desierto,Carnívoro,,2.399483163,4,Animal_1576x,19/12/2023
Canguro,Gris,Río,Herbívoro,,1.799124352,93,Animal_1577,08/08/2022
Jirafa,Azul,Selva,Carnívoro,161.1467837,,10,Animal_1578,14/09/2024
Cangurox,Marrón,Río,Herbívoro,126.8741641,,51,Animal_1579,02-13-2021
Serpiente,Azul,Montaña,Carnívoro,267.1263004,0.209278354,93,0851_laminA,07/2023/14
Hipopótamox,Azul,Sabanax,Omnívoro,412.0770732,,,Animal_1581,07-24-2024
Canguro,Rojo,Lago,Omnívoro,,1.902377899,2.570292298,2851_laminA,11/11/2020
Serpiente,ocnalB,Río,Herbívoro,471.5673341,2.136738907,8,x3851_laminA,11/11/2023
Delfín,Rojo,Lago,xorovíbreH,397.7413677,4.176999622,81,4851_laminA,09/03/2021
Delfínx,ojoR,Bosque,Carnívoro,91.44387752,,83,Animal_1585,03/02/2021
ajevO,Negro,Desierto,Carnívoroxx,,4.720939172,63,6851_laminA,30/09/2024
Cabra,Blanco,Río,orovínmO,,0.980205749,33,Animal_1587,30/06/2024
Rinoceronte,Marrónx,Sabana,Carnívoro,201.7450444,3.347339875,15,Animal_1588,29/05/2024
Canguro,Verde,Montaña,Herbívoro,391.8617561,2.70873495,31,Animal_1589,05/12/2024
Jirafa,Grisx,Selva,Herbívoro,481.4296192,0.840598643,21,Animal_1590x,31/10/2022
Perro,Gris,Lago,Herbívorox,,1.691277984,3,x1951_laminA,09-20-2020
Zorro,Marrón,Desierto,orovíbreH,,4.190512614,,Animal_1592,Invalid Date
Cerdox,Rojo,Océano,Herbívoro,241.8067823,3.832845749,,Animal_1593,07/06/2021
Ballenax,Azulx,anabaS,Omnívoro,188.7795967,,,Animal_1594x,25/10/2021
Águila,Negro,onaécO,Omnívoro,,,59,5951_laminA,18/03/2021
Vacax,Rojo,Sabana,orovíbreHx,27.64150596,0.402233452,16,6951_laminAx,04-24-2020
Tiburónx,Gris,anabaS,Carnívorox,343.0837717,2.301095381,,Animal_1597,01/04/2020
Águila,Amarillo,Montaña,Herbívoro,218.6709941,1.556775374,,Animal_1598,03/11/2021
Cerdo,Azulx,añatnoM,Omnívorox,98.20210752,0.521271303,59,Animal_1599x,04/02/2020
odreC,sirG,Montañax,Herbívoro,,4.232328539,,Animal_1600,06/07/2023
Cabra,Amarillo,Río,xxorovínmO,400.5423583,3.61823043,85,Animal_1601,28/05/2020
Cangurox,Rojo,euqsoBx,orovínmO,,4.723804986,11.49311265,Animal_1602,09/05/2023
Zorrox,Marrón,Sabana,Herbívoro,149.9268799,,92.03175906,Animal_1603,04/04/2021
Cabrax,nórraMx,xotreiseD,Herbívoro,319.4082702,,13.19148336,Animal_1604x,05/2020/04
odreC,Azul,Océano,orovínraC,,,33,5061_laminA,04/01/2024
Koala,Gris,añatnoM,Omnívoro,118.7679572,,84,Animal_1606,2021-17-01
Rinoceronte,Blanco,Río,Carnívoro,365.5268124,5.602636599,48.90485772,7061_laminA,02/01/2022
Águilaxx,Amarillo,Montaña,orovíbreH,18.30202812,3.24643282,21,Animal_1608,17/07/2023
Pingüino,Negro,Océano,Omnívoro,48.28946705,0.250854187,60,9061_laminA,06/11/2021
xorreP,Gris,Océanox,Carnívoro,3.356466113,3.646633605,52,Animal_1610,07/04/2024
Conejo,orgeN,Lagox,Carnívoro,78.03536165,4.536796591,55.46207188,Animal_1611x,13/01/2020
Águila,Grisxx,Sabana,Carnívoro,35.42601435,,39,x2161_laminA,07/08/2021
Panda,Blanco,Montaña,Herbívoro,,2.960783036,,Animal_1613,20/05/2022
Pingüinox,Blancox,Océano,Herbívoro,,3.389387214,,Animal_1614,11-19-2021
Gatox,luzA,Bosquexx,Herbívoro,75.48473832,4.951939767,86,5161_laminA,26/09/2023
Delfín,Azul,euqsoB,Omnívoro,121.2571327,0.544244234,26,6161_laminA,20/11/2023
Oveja,ocnalBx,Montaña,orovíbreH,,3.36949966,71,Animal_1617,07-2022-30
Canguro,Verde,Río,Omnívorox,261.8865729,,7,Animal_1618,2023-21-06
Pingüino,Blanco,Océano,Carnívoro,,,72,Animal_1619,04/08/2021
Cerdo,Marrón,Lago,Carnívoro,436.8223375,2.232317212,59.48551927,Animal_1620,27/01/2023
arbeCx,nórraM,Sabana,Herbívorox,197.2407428,0.851938477,87.68445635,Animal_1621,24/01/2021
aliugÁ,edreV,Sabanax,Carnívoro,168.1692764,2.097629256,87.62874042,Animal_1622,29/11/2023
Tigre,Rojo,Ríox,Herbívoro,,3.145984932,24.22245807,Animal_1623,01/10/2020
Perrox,Amarillo,Lagoxx,Omnívorox,189.5206151,-0.660775238,40,Animal_1624,12-24-2022
Rinocerontex,ojoR,Sabana,Carnívorox,,,76,Animal_1625,14/06/2023
Cabra,Negro,ogaLx,Herbívoro,338.9746757,4.192703184,,Animal_1626,03-23-2020
Ballenax,Rojo,Selva,orovínraC,,1.949335537,,Animal_1627,19/10/2021
Jirafa,Grisxx,añatnoM,Carnívoro,289.0226735,1.910963325,,8261_laminA,06/03/2021
Elefante,Rojo,Sabana,Herbívoroxx,33.88019035,,,9261_laminA,11/10/2021
olirdocoC,Gris,Bosque,Carnívoro,,,3,0361_laminA,26/07/2024
olirdocoC,Verdex,Océano,Carnívoro,204.2952305,2.009167485,,Animal_1631,08/07/2023
Águila,Marrón,Lago,Carnívoro,468.5376777,3.0716431,21,2361_laminAx,11/03/2022
Conejox,luzA,Lago,Carnívoro,189.4838333,3.801160755,94.69476173,3361_laminA,26/12/2022
Gato,sirGx,Desiertox,orovínmO,332.3729865,,48,4361_laminA,21/07/2020
ajevO,Marrón,oíRx,Carnívoro,126.2212579,4.585817639,47,Animal_1635,08-17-2023
Perro,Amarillo,Desierto,Carnívoro,64.38975441,3.905536364,88,Animal_1636,14/08/2021
Ballena,Negro,Sabana,Herbívoro,30.20976344,1.218821099,68,Animal_1637,22/06/2020
Ballena,Amarillox,Desierto,Omnívoro,153.4013358,0.180344974,84,Animal_1638,02-2020-28
Oveja,Verdex,Desierto,Herbívorox,79.17928757,1.980492259,62.6450096,Animal_1639,17/04/2021
Pingüinox,ojoRx,Selvax,Herbívoro,87.83121356,0.79358937,16,Animal_1640,31/03/2020
Jirafa,Rojo,Lagox,orovíbreH,380.6188949,,,Animal_1641,30/12/2020
arbaCx,Blancoxx,Bosquex,Omnívoro,8.903197401,3.339539875,,2461_laminA,06/15/2022
Rinoceronte,Blanco,Río,Herbívoro,279.3472527,0.315461044,93,Animal_1643,12/02/2021
Perro,Blanco,Bosque,Herbívoro,190.3512289,4.199309518,,Animal_1644,Invalid Date
Caballo,Amarillo,Selva,Herbívoro,,1.318842005,11.62546354,x5461_laminA,02/05/2024
anellaB,Gris,Selva,orovínraC,281.8522884,2.21791267,29,6461_laminA,11-24-2022
etnafelE,Negro,Desierto,Herbívoro,156.480285,3.526473638,79,Animal_1647,27/08/2024
Tiburón,Blanco,Montaña,Omnívoro,148.2593212,2.204152056,71.58018367,Animal_1648,12-22-2021
Ballenax,edreV,Lagox,orovínmO,,1.808700161,,Animal_1649,01-2021-01
Vaca,edreV,Océano,Carnívoro,435.7672171,0.359522325,15,Animal_1650,20/03/2023
Cabra,Blanco,Lagox,Omnívoro,95.66936996,2.067073391,84,1561_laminA,11-19-2021
Rinocerontex,Rojo,Océanox,orovínmOx,,4.450297149,34,Animal_1652,01/08/2022
Delfín,Blanco,Desierto,Carnívoro,449.0001074,4.584364052,60,Animal_1653,10/01/2020
Caballo,Negroxx,xonaécOx,Herbívorox,175.705614,2.126135972,62,Animal_1654,23/05/2024
Panda,Blanco,Selvax,Carnívoro,276.1073779,2.175570552,2,5561_laminA,12/11/2023
León,Negro,Bosquex,orovíbreH,180.4120291,3.542872821,80,Animal_1656xx,26/02/2024
etnafelE,Verdexx,Océano,xorovíbreH,64.59676614,4.719582805,19,7561_laminA,05/01/2023
Águila,Blancox,Lago,Omnívoro,295.0764908,1.408598607,97.79630155,Animal_1658,10/12/2023
Perro,Amarillo,Ríox,orovínraC,263.045285,2.256706612,,Animal_1659x,05/09/2020
Ovejax,Azul,Desierto,Omnívoro,103.9001331,4.000268893,78,Animal_1660,28/02/2022
Panda,Amarillo,Montaña,orovínmO,226.4826533,,88,Animal_1661,11-26-2023
xetnoreconiR,edreV,Desierto,Herbívoro,398.6768045,0.641873085,28,Animal_1662x,10/06/2021
otaG,Negro,Sabana,Omnívoro,295.6226255,3.175890404,,Animal_1663,04/06/2021
Elefante,Amarillo,Desierto,Carnívoro,,,96,Animal_1664,01/03/2024
Tiburón,orgeN,avleS,Omnívoro,272.5078086,3.35569156,,Animal_1665x,02/10/2023
Conejo,Amarillo,Bosque,Omnívoroxx,351.6664113,,74,6661_laminA,08/11/2024
nórubiT,Amarillo,Bosque,Herbívoro,,2.58267517,49,Animal_1667,26/04/2023
Conejo,Negro,Río,Carnívoro,314.9296717,2.366221943,48,8661_laminA,05/04/2024
Oso,Gris,Océanox,Omnívoro,,1.469267869,73,Animal_1669x,23/12/2022
Koalax,Amarillo,Selva,orovíbreH,,1.231735106,88,Animal_1670,26/06/2022
Tigre,ocnalB,Sabana,Omnívoro,,,28.96603938,1761_laminA,03/07/2024
Serpiente,Azulx,Selvax,orovínraC,,0.937953187,60,Animal_1672,25/05/2021
nóeL,Verde,Desierto,Omnívorox,206.5804664,2.186755948,29,Animal_1673,02/06/2020
Delfínx,xsirG,Selva,Omnívoroxx,167.2423985,,58,Animal_1674,17/04/2021
Tortugax,orgeN,Selva,Herbívoro,,3.889189797,,Animal_1675,01-2023-27
ojenoCx,Gris,Río,Omnívoro,108.8517703,2.424425936,23,Animal_1676,26/11/2023
Ballena,Marrónx,Sabana,Herbívoro,,1.539157165,27,Animal_1677,12/09/2021
alaoK,Marrón,Desierto,Carnívorox,,1.869388239,95,8761_laminA,Invalid Date
Pingüino,olliramAxx,añatnoM,Omnívoro,399.1033837,4.275849613,5.893272742,Animal_1679,07/02/2020
Jirafa,Amarillox,Río,Carnívoro,460.8074104,,,Animal_1680,03-16-2021
Cocodrilo,Blanco,Montaña,Carnívoro,489.2744775,,54,Animal_1681,17/09/2020
Jirafa,Azul,Ríox,Omnívoroxx,6.179553493,4.49548873,68,Animal_1682,11/10/2021
Perrox,Verde,Bosque,orovíbreH,311.7478969,,77.28997575,Animal_1683,20/03/2020
Ballena,Grisx,Lago,Carnívoro,207.0068595,1.709694366,42,Animal_1684,27/04/2023
agutroT,Marrónx,Ríox,orovínraCxxx,430.0673907,4.767011189,74,5861_laminA,19/12/2023
Águilax,Amarillo,xonaécO,Omnívorox,,,59,Animal_1686,08/08/2023
Koala,Rojo,Selva,Omnívorox,492.6721303,1.946494249,44.03505842,Animal_1687,11-19-2020
Cabra,Rojo,euqsoB,Omnívoro,,3.806129139,98,8861_laminA,10/12/2021
Águila,Verde,Sabanax,Omnívorox,,1.445720711,23.67751295,Animal_1689,15-2024-09
Tigre,Grisx,Montaña,orovínmO,43.71417686,1.528302207,23.75102883,Animal_1690,03-16-2024
Cabra,Amarillo,ogaLx,Omnívoro,91.77844886,1.582849197,71.87051186,1961_laminA,21/10/2024
Oveja,Amarillo,ogaL,Herbívoro,377.8922172,,,Animal_1692,2020-30-03
Pingüino,Marrón,Río,Carnívoro,12.5149554,2.247830601,,Animal_1693,28/11/2020
otaG,Marrón,xavleS,orovíbreH,408.622115,,14,Animal_1694,03-13-2024
Perro,olliramA,Sabanax,Herbívoro,7.960560327,4.485062149,71,Animal_1695,30/08/2020
adnaP,Negrox,Océano,Omnívoro,328.9023007,3.403576937,7,Animal_1696,08/02/2022
nóeL,Amarillo,Sabana,Carnívoro,183.1818662,1.101886929,9,Animal_1697,20/06/2022
Serpiente,Verde,Selvaxxx,Herbívoro,306.1359315,4.670141322,3,Animal_1698,02/02/2020
Oso,Amarillo,Océano,orovínmO,348.3196721,,78,Animal_1699,18/11/2023
olirdocoC,Blanco,Sabana,orovínmO,171.1622292,0.834482047,17,Animal_1700,01/01/2022
Gatox,Azul,Océano,orovínraC,54.87326161,,44,Animal_1701xx,29/04/2021
Elefante,Blanco,Ríox,Herbívoro,35.75328801,,,xx2071_laminA,10/04/2020
Ballena,Blanco,Ríox,Herbívoro,294.6672981,-0.296516834,46,Animal_1703,16/12/2021
Ballena,orgeNx,Selva,Herbívoro,260.8070215,1.297859674,90,Animal_1704x,07/03/2022
Lobo,Negro,Selva,orovínmO,371.3583036,1.570149355,,Animal_1705,13/06/2020
Serpiente,ojoR,onaécO,Carnívoro,255.3580195,1.480099747,,Animal_1706xx,08-13-2020
León,Amarillox,otreiseD,Carnívoro,211.4636116,3.060773601,14,Animal_1707,08/06/2024
León,xocnalB,euqsoB,Herbívoro,,4.102051869,8.840315516,Animal_1708,09/03/2020
Cebra,Negrox,Lago,Omnívoro,14.1970044,3.830613315,25.53000922,Animal_1709,28/02/2023
Cerdo,Marrón,Sabana,Herbívoro,168.4430436,1.386173828,,Animal_1710,27/03/2024
Hipopótamo,Amarillo,Sabana,Carnívoro,488.1522265,1.599987579,,Animal_1711,02/05/2024
Gato,Verdex,Desierto,Omnívoro,436.9042325,4.832378498,81,2171_laminA,28/11/2022
Tortugax,Azul,Desierto,Herbívoro,165.3596555,,33.28968925,Animal_1713,20/11/2022
Lobo,Gris,otreiseD,Herbívorox,294.3099071,4.410630612,19,4171_laminA,14/10/2024
Elefante,olliramA,Montañax,Omnívoro,,,,Animal_1715,01/05/2021
Serpiente,Gris,añatnoM,Carnívorox,219.3245093,5.180339598,80.6684877,Animal_1716x,06-16-2020
Burro,Blanco,Océano,Omnívoro,9.960974011,,13,Animal_1717xx,15/01/2022
Delfín,Azul,Montaña,Herbívoro,38.18072045,2.257723692,,Animal_1718,Invalid Date
Lobo,Grisx,Río,Herbívorox,255.685968,3.564891008,,9171_laminA,31/12/2023
Tiburón,ocnalB,Río,Herbívoro,484.7935182,,23,Animal_1720xxx,03/11/2024
orugnaC,Marrón,Selva,Herbívoro,346.9115616,1.657902716,,Animal_1721x,05/01/2024
olirdocoC,sirG,Lago,Carnívoro,37.5853462,2.739605775,29,Animal_1722,11-25-2021
xodreC,Azul,xonaécO,Carnívoro,,3.680463733,,Animal_1723,24/08/2023
Tiburón,ojoR,Lago,Herbívoro,,0.307441235,,Animal_1724xx,06/11/2021
Vaca,Amarillo,anabaS,Carnívoro,420.8784402,0.154876596,79,Animal_1725,31/03/2020
Conejox,Blanco,euqsoB,Carnívoro,309.2295985,2.344528001,57,Animal_1726,02/02/2021
Ballenax,Amarillo,Selvax,Carnívoro,322.5671616,0.745999427,1,Animal_1727,02/01/2022
Canguro,Azul,Sabana,Herbívoro,15.14038774,3.355287028,28,Animal_1728,25/07/2024
oniügniPx,Negro,Sabana,Omnívoro,414.4365995,,,Animal_1729,18/07/2021
Águila,xocnalB,onaécO,orovínmO,394.3493289,2.220970423,47,Animal_1730,05/11/2023
orugnaC,Gris,Desierto,Omnívoro,130.2585369,,78,Animal_1731,01/07/2020
Conejo,Blanco,Desierto,Herbívoro,354.6296833,2.78756957,97.19894659,Animal_1732,11-25-2023
