Tipo_Animal,Color,Hábitat,Dieta,Peso,Altura,Edad,Nombre,Fecha
Tigre,Gris,Selva,Carnívoro,482.63,0.26,87,Animal_1494,2024-12-02
Koala,Marrón,Sabana,Omnívoro,8.41,0.55,1,Animal_1495,2022-01-07
Tigre,Marrón,Sabana,Omnívoro,247.13,0.34,19,Animal_1496,2024-02-22
León,Gris,Río,Omnívoro,167.23,2.57,46,Animal_1497,
Tiburón,Negro,Montaña,Carnívoro,247.13,2.57,67,Animal_1498,2023-10-12
León,Blanco,Sabana,Carnívoro,285.76,2.71,50,,2024-11-03
Rinoceronte,Azul,Bosque,Carnívoro,218.36,2.57,55,Animal_1500,2023-12-29
Cocodrilo,Marrón,Océano,Herbívoro,208.01,4.57,16,Animal_1501,2021-10-17
Canguro,Amarillo,Océano,Carnívoro,366.63,1.9,92,Animal_1502,2024-06-17
Oveja,Negro,Desierto,Herbívoro,343.25,0.32,81,Animal_1503,2023-08-08
Burro,Azul,Lago,Herbívoro,247.13,2.57,97,Animal_1504,2024-08-06
Hipopótamo,Amarillo,Sabana,Carnívoro,125.73,4.18,79,Animal_1505,2020-03-06
Delfín,Marrón,Sabana,Carnívoro,305.15,0.14,21,Animal_1506,2023-12-26
Águila,Negro,Bosque,Carnívoro,293.01,1.44,27,Animal_1507,2024-07-15
Cabra,Negro,Selva,Herbívoro,187.56,0.02,55,,2024-12-09
Conejo,Blanco,Selva,Omnívoro,244.16,4.11,50,,2024-02-09
Hipopótamo,Amarillo,Océano,Carnívoro,71.78,1.71,50,,2022-01-20
Delfín,Negro,Montaña,Carnívoro,107.69,1.97,27,Animal_1512,2020-10-06
Oso,Verde,Río,Herbívoro,53.0,2.82,50,Animal_1513,2022-06-22
Ballena,Negro,Lago,Herbívoro,341.14,3.62,74,Animal_1514,2021-09-28
Perro,Blanco,Bosque,Omnívoro,247.13,1.97,84,Animal_1515,2022-05-10
Conejo,Verde,Río,Carnívoro,475.35,4.53,25,Animal_1516,2021-05-23
León,Marrón,Río,Herbívoro,365.88,2.84,85,Animal_1517,2024-07-16
Tortuga,Marrón,Desierto,Omnívoro,26.97,2.69,78,Animal_1518,
Burro,Azul,Río,Carnívoro,441.43,3.27,86,Animal_1519,
Conejo,Gris,Desierto,Herbívoro,431.47,4.77,26,Animal_1520,2020-02-02
Delfín,Gris,Bosque,Carnívoro,293.35,2.57,71,Animal_1522,2021-03-19
Ballena,Verde,Desierto,Herbívoro,488.06,2.57,17,Animal_1523,2023-01-27
Caballo,Blanco,Selva,Herbívoro,266.62,2.41,81,Animal_1524,2023-05-24
Perro,Amarillo,Desierto,Herbívoro,452.81,2.57,6,Animal_1525,2021-02-15
Delfín,Negro,Desierto,Carnívoro,247.13,3.53,56,Animal_1526,2024-08-21
Ballena,Amarillo,Bosque,Carnívoro,96.33,2.57,63,Animal_1527,2023-09-11
Águila,Verde,Bosque,Omnívoro,220.94,3.68,20,Animal_1528,2022-03-11
Rinoceronte,Blanco,Desierto,Carnívoro,292.79,6.57,38,,2021-04-12
Panda,Rojo,Lago,Herbívoro,408.3,1.44,75,Animal_1530,2023-11-05
Tortuga,Verde,Sabana,Carnívoro,494.14,4.39,58,Animal_1531,
Panda,Rojo,Lago,Omnívoro,196.08,3.86,50,Animal_1532,
Hipopótamo,Negro,Bosque,Omnívoro,24.66,1.87,51,Animal_1533,2021-01-30
Tortuga,Marrón,Lago,Herbívoro,400.78,3.7,27,Animal_1534,2021-09-08
Hipopótamo,Marrón,Lago,Herbívoro,247.13,2.57,51,Animal_1535,2023-06-18
Cocodrilo,Verde,Montaña,Omnívoro,100.07,3.97,75,Animal_1536,
Serpiente,Gris,Montaña,Omnívoro,248.27,2.71,50,Animal_1537,2022-01-14
Caballo,Blanco,Selva,Omnívoro,371.41,1.53,87,Animal_1538,2022-07-26
Tortuga,Blanco,Río,Herbívoro,385.44,3.31,60,Animal_1539,2021-05-27
Burro,Marrón,Desierto,Omnívoro,250.31,1.72,75,Animal_1540,
Hipopótamo,Azul,Sabana,Omnívoro,153.3,1.65,50,Animal_1541,2023-05-20
Elefante,Amarillo,Selva,Herbívoro,247.13,0.25,67,Animal_1542,2020-09-03
Serpiente,Azul,Desierto,Carnívoro,332.02,2.57,2,Animal_1543,2020-09-06
Caballo,Negro,Lago,Carnívoro,204.71,2.89,48,Animal_1544,2022-05-27
Burro,Amarillo,Bosque,Omnívoro,140.95,4.4,52,,2022-06-04
Oso,Amarillo,Montaña,Carnívoro,365.82,4.65,24,,2021-07-16
Cabra,Verde,Océano,Carnívoro,123.88,2.57,93,Animal_1547,2021-09-09
Gato,Marrón,Sabana,Carnívoro,86.68,3.79,98,Animal_1548,2021-11-25
Jirafa,Amarillo,Lago,Carnívoro,265.39,3.53,84,,2021-03-23
Pingüino,Azul,Océano,Omnívoro,145.7,3.76,82,Animal_1550,2024-02-12
Vaca,Marrón,Montaña,Carnívoro,313.53,2.26,50,Animal_1551,2021-12-08
Gato,Azul,Lago,Carnívoro,59.85,2.57,82,,2024-03-10
Vaca,Rojo,Río,Herbívoro,247.13,3.21,2,Animal_1553,2020-03-23
Canguro,Marrón,Río,Omnívoro,142.36,0.19,65,Animal_1554,2020-11-20
Oso,Verde,Océano,Herbívoro,1.25,3.64,20,Animal_1555,2021-12-22
Vaca,Gris,Bosque,Herbívoro,63.87,2.57,34,Animal_1556,2022-09-20
Lobo,Amarillo,Lago,Omnívoro,466.87,3.08,50,Animal_1557,
Vaca,Verde,Desierto,Carnívoro,433.75,2.84,41,Animal_1558,
Águila,Blanco,Lago,Herbívoro,117.57,4.27,76,Animal_1559,2021-02-04
Delfín,Verde,Bosque,Omnívoro,247.13,2.57,91,Animal_1560,
Tiburón,Gris,Lago,Carnívoro,306.17,1.51,23,,2024-12-22
Caballo,Blanco,Océano,Omnívoro,485.48,1.69,38,,2021-05-13
Jirafa,Amarillo,Bosque,Herbívoro,186.62,3.43,44,Animal_1563,2020-10-06
Serpiente,Azul,Montaña,Carnívoro,341.05,2.86,68,Animal_1564,
Cebra,Marrón,Sabana,Carnívoro,247.13,2.57,62,Animal_1565,2023-09-04
Tortuga,Amarillo,Bosque,Omnívoro,198.73,1.62,50,Animal_1566,2023-03-09
Tiburón,Verde,Lago,Carnívoro,481.95,4.51,50,Animal_1567,2024-10-03
Perro,Negro,Montaña,Herbívoro,247.13,3.47,50,,2022-07-25
Canguro,Verde,Sabana,Herbívoro,144.65,4.93,50,Animal_1569,2023-11-03
Cabra,Gris,Río,Herbívoro,61.02,4.98,65,Animal_1570,2023-09-01
Oso,Gris,Desierto,Omnívoro,247.13,4.72,41,Animal_1571,2023-12-07
Delfín,Negro,Océano,Carnívoro,323.28,1.16,50,Animal_1572,2022-04-21
Burro,Rojo,Lago,Carnívoro,247.13,2.57,6,,2021-12-24
Oveja,Blanco,Lago,Carnívoro,247.13,0.2,50,Animal_1574,2020-07-22
Pingüino,Blanco,Río,Herbívoro,11.19,3.39,99,Animal_1575,
Tortuga,Gris,Desierto,Carnívoro,247.13,2.4,4,Animal_1576,2023-12-19
Canguro,Gris,Río,Herbívoro,247.13,1.8,93,Animal_1577,2022-08-08
Jirafa,Azul,Selva,Carnívoro,161.15,2.57,10,Animal_1578,2024-09-14
Canguro,Marrón,Río,Herbívoro,126.87,2.57,51,Animal_1579,
Hipopótamo,Azul,Sabana,Omnívoro,412.08,2.57,50,Animal_1581,
Canguro,Rojo,Lago,Omnívoro,247.13,1.9,2,,2020-11-11
Serpiente,Blanco,Río,Herbívoro,471.57,2.14,8,,2023-11-11
Delfín,Rojo,Lago,Herbívoro,397.74,4.18,81,,2021-03-09
Delfín,Rojo,Bosque,Carnívoro,91.44,2.57,83,Animal_1585,2021-02-03
Oveja,Negro,Desierto,Carnívoro,247.13,4.72,63,,2024-09-30
Cabra,Blanco,Río,Omnívoro,247.13,0.98,33,Animal_1587,2024-06-30
Rinoceronte,Marrón,Sabana,Carnívoro,201.75,3.35,15,Animal_1588,2024-05-29
Canguro,Verde,Montaña,Herbívoro,391.86,2.71,31,Animal_1589,2024-12-05
Jirafa,Gris,Selva,Herbívoro,481.43,0.84,21,Animal_1590,2022-10-31
Zorro,Marrón,Desierto,Herbívoro,247.13,4.19,50,Animal_1592,
Cerdo,Rojo,Océano,Herbívoro,241.81,3.83,50,Animal_1593,2021-06-07
Ballena,Azul,Sabana,Omnívoro,188.78,2.57,50,Animal_1594,2021-10-25
Águila,Negro,Océano,Omnívoro,247.13,2.57,59,,2021-03-18
Tiburón,Gris,Sabana,Carnívoro,343.08,2.3,50,Animal_1597,2020-04-01
Águila,Amarillo,Montaña,Herbívoro,218.67,1.56,50,Animal_1598,2021-11-03
Cerdo,Azul,Montaña,Omnívoro,98.2,0.52,59,Animal_1599,2020-02-04
Cabra,Gris,Montaña,Herbívoro,247.13,4.23,50,Animal_1600,2023-07-06
Cabra,Amarillo,Río,Omnívoro,400.54,3.62,85,Animal_1601,2020-05-28
Canguro,Rojo,Bosque,Omnívoro,247.13,4.72,11,Animal_1602,2023-05-09
Zorro,Marrón,Sabana,Herbívoro,149.93,2.57,92,Animal_1603,2021-04-04
Cabra,Marrón,Desierto,Herbívoro,319.41,2.57,13,Animal_1604,
Cabra,Azul,Océano,Carnívoro,247.13,2.57,33,,2024-01-04
Koala,Gris,Montaña,Omnívoro,118.77,2.57,84,Animal_1606,
Rinoceronte,Blanco,Río,Carnívoro,365.53,5.6,48,,2022-01-02
Águila,Amarillo,Montaña,Herbívoro,18.3,3.25,21,Animal_1608,2023-07-17
Pingüino,Negro,Océano,Omnívoro,48.29,0.25,60,,2021-11-06
Perro,Gris,Océano,Carnívoro,3.36,3.65,52,Animal_1610,2024-04-07
Conejo,Verde,Lago,Carnívoro,78.04,4.54,55,Animal_1611,2020-01-13
Águila,Gris,Sabana,Carnívoro,35.43,2.57,39,,2021-08-07
Panda,Blanco,Montaña,Herbívoro,247.13,2.96,50,Animal_1613,2022-05-20
Pingüino,Blanco,Océano,Herbívoro,247.13,3.39,50,Animal_1614,
Gato,Amarillo,Bosque,Herbívoro,75.48,4.95,86,,2023-09-26
Delfín,Azul,Bosque,Omnívoro,121.26,0.54,26,,2023-11-20
Oveja,Blanco,Montaña,Herbívoro,247.13,3.37,71,Animal_1617,
Canguro,Verde,Río,Omnívoro,261.89,2.57,7,Animal_1618,
Pingüino,Blanco,Océano,Carnívoro,247.13,2.57,72,Animal_1619,2021-08-04
Cerdo,Marrón,Lago,Carnívoro,436.82,2.23,59,Animal_1620,2023-01-27
arbeCx,Marrón,Sabana,Herbívoro,197.24,0.85,87,Animal_1621,2021-01-24
Águila,Verde,Sabana,Carnívoro,168.17,2.1,87,Animal_1622,2023-11-29
Tigre,Rojo,Río,Herbívoro,247.13,3.15,24,Animal_1623,2020-10-01
Perro,Amarillo,Lago,Omnívoro,189.52,2.57,40,Animal_1624,
Rinoceronte,Rojo,Sabana,Carnívoro,247.13,2.57,76,Animal_1625,2023-06-14
Cabra,Negro,Lago,Herbívoro,338.97,4.19,50,Animal_1626,
Ballena,Rojo,Selva,Carnívoro,247.13,1.95,50,Animal_1627,2021-10-19
Jirafa,Gris,Montaña,Carnívoro,289.02,1.91,50,,2021-03-06
Elefante,Rojo,Sabana,Herbívoro,33.88,2.57,50,,2021-10-11
Cocodrilo,Gris,Bosque,Carnívoro,247.13,2.57,3,,2024-07-26
Cocodrilo,Verde,Océano,Carnívoro,204.3,2.01,50,Animal_1631,2023-07-08
Águila,Marrón,Lago,Carnívoro,468.54,3.07,21,,2022-03-11
Conejo,Amarillo,Lago,Carnívoro,189.48,3.8,94,,2022-12-26
Gato,Gris,Desierto,Omnívoro,332.37,2.57,48,,2020-07-21
Oveja,Marrón,Río,Carnívoro,126.22,4.59,47,Animal_1635,
Perro,Amarillo,Desierto,Carnívoro,64.39,3.91,88,Animal_1636,2021-08-14
Ballena,Negro,Sabana,Herbívoro,30.21,1.22,68,Animal_1637,2020-06-22
Ballena,Amarillo,Desierto,Omnívoro,153.4,0.18,84,Animal_1638,
Oveja,Verde,Desierto,Herbívoro,79.18,1.98,62,Animal_1639,2021-04-17
Pingüino,Rojo,Selva,Herbívoro,87.83,0.79,16,Animal_1640,2020-03-31
Jirafa,Rojo,Lago,Herbívoro,380.62,2.57,50,Animal_1641,2020-12-30
Cabra,Blanco,Bosque,Omnívoro,8.9,3.34,50,,2022-06-15
Rinoceronte,Blanco,Río,Herbívoro,279.35,0.32,93,Animal_1643,2021-02-12
Perro,Blanco,Bosque,Herbívoro,190.35,4.2,50,Animal_1644,
Caballo,Amarillo,Selva,Herbívoro,247.13,1.32,11,,2024-05-02
Elefante,Negro,Desierto,Herbívoro,156.48,3.53,79,Animal_1647,2024-08-27
Tiburón,Blanco,Montaña,Omnívoro,148.26,2.2,71,Animal_1648,
Ballena,Verde,Lago,Omnívoro,247.13,1.81,50,Animal_1649,
Vaca,Verde,Océano,Carnívoro,435.77,0.36,15,Animal_1650,2023-03-20
Rinoceronte,Rojo,Océano,Omnívoro,247.13,4.45,34,Animal_1652,2022-08-01
Delfín,Blanco,Desierto,Carnívoro,449.0,4.58,60,Animal_1653,2020-01-10
Caballo,Negro,Océano,Herbívoro,175.71,2.13,62,Animal_1654,2024-05-23
Panda,Blanco,Selva,Carnívoro,276.11,2.18,2,,2023-11-12
León,Negro,Bosque,Herbívoro,180.41,3.54,80,Animal_1656,2024-02-26
Elefante,Verde,Océano,Herbívoro,64.6,4.72,19,,2023-01-05
Águila,Blanco,Lago,Omnívoro,295.08,1.41,97,Animal_1658,2023-12-10
Perro,Amarillo,Río,Carnívoro,263.05,2.26,50,Animal_1659,2020-09-05
Oveja,Azul,Desierto,Omnívoro,103.9,4.0,78,Animal_1660,2022-02-28
Panda,Amarillo,Montaña,Omnívoro,226.48,2.57,88,Animal_1661,
Rinoceronte,Verde,Desierto,Herbívoro,398.68,0.64,28,Animal_1662,2021-06-10
Gato,Negro,Sabana,Omnívoro,295.62,3.18,50,Animal_1663,2021-06-04
Elefante,Amarillo,Desierto,Carnívoro,247.13,2.57,96,Animal_1664,2024-03-01
Tiburón,Verde,Selva,Omnívoro,272.51,3.36,50,Animal_1665,2023-10-02
Conejo,Amarillo,Bosque,Omnívoro,351.67,2.57,74,,2024-11-08
Tiburón,Amarillo,Bosque,Herbívoro,247.13,2.58,49,Animal_1667,2023-04-26
Conejo,Negro,Río,Carnívoro,314.93,2.37,48,,2024-04-05
Oso,Gris,Océano,Omnívoro,247.13,1.47,73,Animal_1669,2022-12-23
Koala,Amarillo,Selva,Herbívoro,247.13,1.23,88,Animal_1670,2022-06-26
Tigre,Blanco,Sabana,Omnívoro,247.13,2.57,28,,2024-07-03
Serpiente,Azul,Selva,Carnívoro,247.13,0.94,60,Animal_1672,2021-05-25
León,Verde,Desierto,Omnívoro,206.58,2.19,29,Animal_1673,2020-06-02
Delfín,Gris,Selva,Omnívoro,167.24,2.57,58,Animal_1674,2021-04-17
Tortuga,Verde,Selva,Herbívoro,247.13,3.89,50,Animal_1675,
Conejo,Gris,Río,Omnívoro,108.85,2.42,23,Animal_1676,2023-11-26
Ballena,Marrón,Sabana,Herbívoro,247.13,1.54,27,Animal_1677,2021-09-12
Pingüino,Amarillo,Montaña,Omnívoro,399.1,4.28,5,Animal_1679,2020-02-07
Jirafa,Amarillo,Río,Carnívoro,460.81,2.57,50,Animal_1680,
Cocodrilo,Blanco,Montaña,Carnívoro,489.27,2.57,54,Animal_1681,2020-09-17
Jirafa,Azul,Río,Omnívoro,6.18,4.5,68,Animal_1682,2021-10-11
Perro,Verde,Bosque,Herbívoro,311.75,2.57,77,Animal_1683,2020-03-20
Ballena,Gris,Lago,Carnívoro,207.01,1.71,42,Animal_1684,2023-04-27
Tortuga,Marrón,Río,Carnívoro,430.07,4.77,74,,2023-12-19
Águila,Amarillo,Océano,Omnívoro,247.13,2.57,59,Animal_1686,2023-08-08
Koala,Rojo,Selva,Omnívoro,492.67,1.95,44,Animal_1687,
Cabra,Rojo,Bosque,Omnívoro,247.13,3.81,98,,2021-12-10
Águila,Verde,Sabana,Omnívoro,247.13,1.45,23,Animal_1689,
Tigre,Gris,Montaña,Omnívoro,43.71,1.53,23,Animal_1690,
Cabra,Amarillo,Lago,Omnívoro,91.78,1.58,71,,2024-10-21
Oveja,Amarillo,Lago,Herbívoro,377.89,2.57,50,Animal_1692,
Pingüino,Marrón,Río,Carnívoro,12.51,2.25,50,Animal_1693,2020-11-28
Gato,Marrón,Selva,Herbívoro,408.62,2.57,14,Animal_1694,
Perro,Amarillo,Sabana,Herbívoro,7.96,4.49,71,Animal_1695,2020-08-30
Panda,Negro,Océano,Omnívoro,328.9,3.4,7,Animal_1696,2022-02-08
León,Amarillo,Sabana,Carnívoro,183.18,1.1,9,Animal_1697,2022-06-20
Serpiente,Verde,Selva,Herbívoro,306.14,4.67,3,Animal_1698,2020-02-02
Oso,Amarillo,Océano,Omnívoro,348.32,2.57,78,Animal_1699,2023-11-18
Cocodrilo,Blanco,Sabana,Omnívoro,171.16,0.83,17,Animal_1700,2022-01-01
Gato,Azul,Océano,Carnívoro,54.87,2.57,44,Animal_1701,2021-04-29
Elefante,Blanco,Río,Herbívoro,35.75,2.57,50,,2020-04-10
Ballena,Blanco,Río,Herbívoro,294.67,2.57,46,Animal_1703,2021-12-16
Ballena,Verde,Selva,Herbívoro,260.81,1.3,90,Animal_1704,2022-03-07
Lobo,Negro,Selva,Omnívoro,371.36,1.57,50,Animal_1705,2020-06-13
Serpiente,Rojo,Océano,Carnívoro,255.36,1.48,50,Animal_1706,
León,Amarillo,Desierto,Carnívoro,211.46,3.06,14,Animal_1707,2024-06-08
León,Blanco,Bosque,Herbívoro,247.13,4.1,8,Animal_1708,2020-03-09
Cebra,Negro,Lago,Omnívoro,14.2,3.83,25,Animal_1709,2023-02-28
Cerdo,Marrón,Sabana,Herbívoro,168.44,1.39,50,Animal_1710,2024-03-27
Hipopótamo,Amarillo,Sabana,Carnívoro,488.15,1.6,50,Animal_1711,2024-05-02
Gato,Verde,Desierto,Omnívoro,436.9,4.83,81,,2022-11-28
Tortuga,Azul,Desierto,Herbívoro,165.36,2.57,33,Animal_1713,2022-11-20
Lobo,Gris,Desierto,Herbívoro,294.31,4.41,19,,2024-10-14
Elefante,Amarillo,Montaña,Omnívoro,247.13,2.57,50,Animal_1715,2021-05-01
Serpiente,Gris,Montaña,Carnívoro,219.32,5.18,80,Animal_1716,
Burro,Blanco,Océano,Omnívoro,9.96,2.57,13,Animal_1717,2022-01-15
Delfín,Azul,Montaña,Herbívoro,38.18,2.26,50,Animal_1718,
Lobo,Gris,Río,Herbívoro,255.69,3.56,50,,2023-12-31
Tiburón,Blanco,Río,Herbívoro,484.79,2.57,23,Animal_1720,2024-11-03
Canguro,Marrón,Selva,Herbívoro,346.91,1.66,50,Animal_1721,2024-01-05
Cocodrilo,Gris,Lago,Carnívoro,37.59,2.74,29,Animal_1722,
Cabra,Azul,Océano,Carnívoro,247.13,3.68,50,Animal_1723,2023-08-24
Tiburón,Rojo,Lago,Herbívoro,247.13,0.31,50,Animal_1724,2021-11-06
Vaca,Amarillo,Sabana,Carnívoro,420.88,0.15,79,Animal_1725,2020-03-31
Conejo,Blanco,Bosque,Carnívoro,309.23,2.34,57,Animal_1726,2021-02-02
Ballena,Amarillo,Selva,Carnívoro,322.57,0.75,1,Animal_1727,2022-01-02
Canguro,Azul,Sabana,Herbívoro,15.14,3.36,28,Animal_1728,2024-07-25
Pingüino,Negro,Sabana,Omnívoro,414.44,2.57,50,Animal_1729,2021-07-18
Águila,Blanco,Océano,Omnívoro,394.35,2.22,47,Animal_1730,2023-11-05
Canguro,Gris,Desierto,Omnívoro,130.26,2.57,78,Animal_1731,2020-07-01
Conejo,Blanco,Desierto,Herbívoro,354.63,2.79,97,Animal_1732,
Hipopótamo,Amarillo,Lago,Carnívoro,108.21,2.57,59,Animal_1733,2020-12-18
Rinoceronte,Marrón,Selva,Carnívoro,21.12,2.57,32,Animal_1734,2024-02-17
Gato,Blanco,Desierto,Herbívoro,101.37,0.35,70,Animal_1735,2021-10-09
Zorro,Gris,Sabana,Herbívoro,90.14,4.78,49,Animal_1736,2024-10-30
Cabra,Negro,Desierto,Omnívoro,169.54,0.8,5,Animal_1737,2021-06-07
Jirafa,Rojo,Montaña,Omnívoro,209.81,2.57,31,,2022-07-08
Hipopótamo,Verde,Desierto,Herbívoro,254.76,0.43,50,,2021-09-20
Delfín,Marrón,Sabana,Omnívoro,238.9,0.63,50,Animal_1740,
Delfín,Rojo,Lago,Carnívoro,247.13,2.59,50,Animal_1741,2021-12-26
Oso,Verde,Océano,Herbívoro,15.56,2.38,52,Animal_1742,2020-10-09
Conejo,Blanco,Selva,Herbívoro,302.95,4.76,69,Animal_1743,
Burro,Azul,Desierto,Carnívoro,150.04,3.92,96,Animal_1745,2023-08-18
Burro,Amarillo,Río,Carnívoro,433.6,2.57,50,,2022-09-05
Cabra,Rojo,Río,Omnívoro,373.62,2.33,43,Animal_1747,2020-08-19
Zorro,Gris,Lago,Herbívoro,428.63,1.85,71,,2020-05-26
Gato,Amarillo,Sabana,Omnívoro,248.0,4.74,23,Animal_1749,2023-12-25
Ballena,Marrón,Bosque,Carnívoro,247.13,3.05,38,Animal_1750,
León,Amarillo,Bosque,Omnívoro,348.41,2.94,63,Animal_1751,2022-02-03
Oso,Gris,Montaña,Carnívoro,103.83,2.57,50,,2022-05-01
Cebra,Verde,Bosque,Omnívoro,221.17,0.33,79,Animal_1753,2020-01-25
Pingüino,Blanco,Río,Omnívoro,32.54,2.57,87,Animal_1754,2024-03-06
Tortuga,Azul,Océano,Carnívoro,412.83,1.93,86,Animal_1755,2023-10-11
Cocodrilo,Rojo,Sabana,Omnívoro,247.13,2.27,73,,
Tigre,Blanco,Sabana,Herbívoro,451.65,0.66,45,Animal_1757,2023-03-27
Hipopótamo,Amarillo,Desierto,Omnívoro,432.25,2.24,30,Animal_1758,2022-06-19
Cebra,Negro,Desierto,Omnívoro,247.13,2.57,50,Animal_1759,
Gato,Blanco,Desierto,Herbívoro,372.44,4.19,50,Animal_1760,
Canguro,Verde,Río,Carnívoro,310.1,0.79,47,Animal_1761,2023-06-09
León,Amarillo,Río,Herbívoro,401.73,5.0,30,Animal_1762,2020-07-12
Caballo,Azul,Lago,Omnívoro,215.8,3.68,9,Animal_1763,2020-06-23
Cebra,Gris,Río,Carnívoro,247.13,0.91,65,Animal_1764,2024-08-13
Burro,Verde,Río,Omnívoro,231.77,3.86,59,,2023-04-26
Lobo,Amarillo,Río,Omnívoro,470.54,1.63,65,Animal_1766,2021-10-03
Ballena,Verde,Río,Herbívoro,243.7,2.57,8,Animal_1767,2022-08-28
Tortuga,Blanco,Océano,Herbívoro,247.13,4.31,52,Animal_1768,2020-05-09
Delfín,Gris,Lago,Carnívoro,410.97,2.05,50,Animal_1770,2023-05-26
Tortuga,Amarillo,Bosque,Carnívoro,247.13,2.57,50,Animal_1771,2020-01-06
Vaca,Marrón,Bosque,Omnívoro,247.13,1.98,96,Animal_1772,
Caballo,Rojo,Montaña,Herbívoro,234.41,4.37,58,Animal_1773,
Cebra,Gris,Océano,Herbívoro,484.07,2.62,50,,2022-10-29
Vaca,Marrón,Desierto,Herbívoro,376.74,4.76,50,Animal_1775,
Rinoceronte,Verde,Selva,Carnívoro,405.77,5.75,48,Animal_1776,2022-08-08
Gato,Negro,Río,Herbívoro,17.08,0.81,45,Animal_1777,2022-03-09
Lobo,Gris,Montaña,Herbívoro,233.43,2.57,54,,2020-08-02
Zorro,Verde,Selva,Herbívoro,323.66,7.03,85,Animal_1779,2022-12-18
Caballo,Marrón,Lago,Carnívoro,415.19,2.02,46,Animal_1780,2020-07-17
Tortuga,Blanco,Bosque,Herbívoro,28.24,0.12,95,Animal_1781,2023-04-09
Jirafa,Blanco,Montaña,Carnívoro,425.65,1.44,30,,2024-01-14
Cocodrilo,Verde,Lago,Herbívoro,274.65,3.68,37,Animal_1783,
Zorro,Rojo,Montaña,Herbívoro,99.46,4.02,16,,2021-05-17
Canguro,Gris,Sabana,Herbívoro,159.23,2.57,46,Animal_1785,2023-03-10
Burro,Gris,Lago,Carnívoro,141.68,0.64,46,Animal_1786,2020-03-21
Oveja,Rojo,Bosque,Herbívoro,26.79,3.78,88,,2022-12-10
Cerdo,Verde,Océano,Omnívoro,78.9,2.99,89,Animal_1789,2024-03-04
Burro,Amarillo,Montaña,Carnívoro,406.53,2.6,61,Animal_1790,
Conejo,Azul,Río,Carnívoro,247.13,2.2,46,Animal_1791,2021-01-18
Gato,Negro,Bosque,Herbívoro,247.13,3.82,51,Animal_1792,
Oveja,Gris,Montaña,Omnívoro,247.13,1.92,62,Animal_1793,2020-06-16
Delfín,Verde,Océano,Herbívoro,259.04,1.3,35,Animal_1794,2020-05-17
Oso,Blanco,Río,Carnívoro,382.04,3.67,78,,2023-06-23
Perro,Marrón,Lago,Carnívoro,224.22,2.16,42,Animal_1796,2021-12-02
Águila,Verde,Océano,Herbívoro,247.13,2.57,46,Animal_1797,
Tortuga,Rojo,Sabana,Herbívoro,309.55,1.81,50,Animal_1798,2021-08-10
Tigre,Azul,Río,Omnívoro,247.13,5.12,75,Animal_1799,2020-07-16
Águila,Azul,Montaña,Omnívoro,79.01,4.67,47,Animal_1800,2024-10-05
Burro,Blanco,Bosque,Carnívoro,219.38,1.29,79,Animal_1801,2023-09-30
Cabra,Blanco,Bosque,Omnívoro,197.62,4.01,31,Animal_1802,2024-05-24
Tortuga,Rojo,Montaña,Omnívoro,247.13,2.22,24,Animal_1803,2020-01-04
Oso,Marrón,Montaña,Carnívoro,290.79,4.6,67,Animal_1804,
Rinoceronte,Blanco,Montaña,Carnívoro,194.68,2.31,50,Animal_1805,2022-12-23
Oso,Negro,Desierto,Carnívoro,247.13,3.75,34,Animal_1806,2023-04-29
Tigre,Marrón,Río,Carnívoro,114.19,2.57,23,Animal_1807,2023-03-04
Canguro,Blanco,Bosque,Herbívoro,247.13,0.56,61,Animal_1808,2020-04-12
Vaca,Amarillo,Río,Carnívoro,247.13,1.08,50,,2022-05-25
Jirafa,Verde,Océano,Carnívoro,260.42,2.18,36,Animal_1810,2021-11-23
Rinoceronte,Blanco,Bosque,Carnívoro,86.17,3.8,12,Animal_1811,2023-04-17
Elefante,Verde,Desierto,Omnívoro,331.79,3.06,97,Animal_1812,2020-07-30
Delfín,Gris,Montaña,Carnívoro,247.13,3.47,71,Animal_1813,2021-11-20
Gato,Blanco,Sabana,Herbívoro,128.27,1.48,96,Animal_1814,2022-01-05
Ballena,Azul,Montaña,Herbívoro,246.27,2.46,7,Animal_1815,2024-07-20
Panda,Azul,Lago,Carnívoro,487.79,0.32,42,Animal_1816,2020-07-04
Tiburón,Azul,Montaña,Herbívoro,167.07,4.11,50,,2024-02-20
Delfín,Azul,Río,Carnívoro,46.01,2.57,44,Animal_1819,2023-11-10
León,Amarillo,Bosque,Herbívoro,303.4,1.3,64,Animal_1820,
Tiburón,Blanco,Montaña,Herbívoro,45.73,0.93,13,Animal_1821,2024-11-29
Perro,Rojo,Bosque,Carnívoro,481.09,3.57,88,Animal_1822,
Burro,Azul,Selva,Herbívoro,357.1,3.1,28,Animal_1823,2024-09-29
Tigre,Marrón,Océano,Carnívoro,394.29,3.96,50,,2020-08-05
Panda,Rojo,Río,Herbívoro,352.35,0.68,50,Animal_1825,2021-06-16
Serpiente,Gris,Bosque,Omnívoro,295.27,2.57,50,Animal_1826,2024-08-29
Águila,Amarillo,Sabana,Herbívoro,224.73,3.9,98,Animal_1827,2023-05-26
Elefante,Marrón,Océano,Herbívoro,247.13,1.63,1,Animal_1828,2022-09-07
Serpiente,Marrón,Lago,Carnívoro,478.46,2.77,43,Animal_1829,
